./results/홍수.csv,2002.12.10.,사고,사망
./results/홍수.csv,2003.09.13.,100여명,사망
./results/홍수.csv,2004.07.06.,주석,사망
./results/홍수.csv,2005.10.10.,600여명,사망
./results/홍수.csv,2006.01.09.,10년간,사망
./results/홍수.csv,2008.09.18.,1309명이,사망
./results/홍수.csv,2010.03.24.,투자처로,부상
./results/홍수.csv,2010.11.16.,42명,사망
./results/홍수.csv,2011.07.28.,범람,인명 피해
./results/홍수.csv,2011.09.28.,100여명,부상
./results/홍수.csv,2012.02.10.,휴스턴,사망
./results/홍수.csv,2012.02.28.,홍수,부상
./results/홍수.csv,2012.08.17.,5만명324명,사망
./results/홍수.csv,2012.12.05.,80명,사망
./results/홍수.csv,2013.06.25.,발생해,사망
./results/홍수.csv,2013.07.29.,김일성,사망
./results/홍수.csv,2014.07.10.,여명,부상
./results/홍수.csv,2015.05.12.,조기,사망
./results/홍수.csv,2015.08.08.,휩쓸려,사망
./results/홍수.csv,2015.08.08.,심각,사망
./results/홍수.csv,2015.10.19.,4명,사망
./results/홍수.csv,2016.06.25.,23명,사망
./results/홍수.csv,2016.07.23.,폭우로,사망
./results/홍수.csv,2016.07.28.,홍수보다,사망
./results/홍수.csv,2016.10.06.,휘말려,사망
./results/홍수.csv,2017.04.17.,지금까지,사망
./results/홍수.csv,2017.08.16.,산사태로,사망
./results/홍수.csv,2017.12.18.,30여명,사망
./results/홍수.csv,2018.05.29.,100여명,사망
./results/홍수.csv,2018.08.29.,폭염,사망
./results/홍수.csv,2020.08.06.,집중호우로,사망
./results/홍수.csv,2021.02.08.,실종,사망
./results/홍수.csv,2021.07.16.,118명,사망
./results/홍수.csv,2021.07.20.,홍수,사망
./results/홍수.csv,2021.07.20.,홍수에도,사망
./results/홍수.csv,2021.07.21.,사망5명,부상
./results/홍수.csv,2021.07.21.,12명,사망
